user_id,recomendations
1008,"[6534178, 883404, 1096036, 995785, 849843]"
1009,"[1058997, 1033615, 833025, 820165, 901062]"
1010,"[1082185, 6534178, 883404, 1070820, 862349]"
1011,"[6534178, 1070820, 1058997, 995785, 1126899]"
1012,"[1082185, 6534178, 923746, 1070820, 844165]"
1013,"[995242, 923746, 1106523, 951590, 1005186]"
1014,"[1082185, 6534178, 995242, 1029743, 923746]"
1015,"[1082185, 995242, 1096036, 849843, 862349]"
1016,"[965766, 1058997, 1126899, 5569471, 903325]"
1017,"[1082185, 995242, 951590, 866211, 8090537]"
1018,"[6534178, 995242, 1070820, 951590, 862349]"
1019,"[1106523, 951590, 849843, 1028816, 962229]"
1020,"[1082185, 995785, 1070820, 862349, 826249]"
1021,"[1082185, 1029743, 1070820, 849843, 981760]"
1022,"[1082185, 981760, 1044078, 1026118, 1005186]"
1023,"[6534178, 6533889, 908846, 5978656, 1062002]"
1024,"[1106523, 5569230, 1133018, 940947, 999971]"
1025,"[1029743, 1106523, 1133018, 844165, 840361]"
1026,"[1082185, 1106523, 883404, 844165, 1120741]"
1027,"[1082185, 899624, 1058997, 981760, 849843]"
1028,"[1082185, 6534178, 1029743, 1133018, 847982]"
1029,"[1082185, 6534178, 1058997, 1126899, 834484]"
1030,"[1082185, 923746, 1070820, 908531, 951590]"
1031,"[1082185, 6534178, 1106523, 1133018, 940947]"
1032,"[1082185, 6534178, 1029743, 995242, 1106523]"
1033,"[1082185, 979707, 1029743, 995242, 923746]"
1034,"[1082185, 995242, 1058997, 861272, 981760]"
1035,"[1082185, 6534178, 1029743, 995242, 1106523]"
1036,"[1082185, 923746, 1106523, 844165, 995785]"
1037,"[1082185, 940947, 862349, 840361, 999858]"
1038,"[849843, 1132770, 994928, 1120741, 999971]"
1039,"[1082185, 1029743, 835098, 951590, 5568378]"
1040,"[1082185, 1058997, 5569471, 1126899, 826249]"
1041,"[1106523, 1133018, 1044078, 999971, 849843]"
1042,"[862349, 903325, 893501, 987562, 861272]"
1043,"[1082185, 6534178, 1029743, 995242, 1106523]"
1044,"[995242, 1022003, 5569471, 1092026, 1050229]"
1045,"[1082185, 6534178, 908531, 862349, 1005186]"
1046,"[1082185, 1058997, 861272, 6034857, 1126899]"
1047,"[1029743, 995242, 1133018, 847982, 8090537]"
1048,"[1082185, 6534178, 1058997, 835098, 995785]"
1049,"[1082185, 913210, 849843, 1070015, 890610]"
1050,"[6534178, 1106523, 868764, 951590, 908531]"
1051,"[1082185, 6534178, 1029743, 883404, 951590]"
1052,"[1106523, 5568378, 834484, 907014, 1119051]"
1053,"[834484, 970030, 847270, 1041259, 976998]"
1054,"[1029743, 951590, 862349, 916122, 8090537]"
1055,"[1082185, 1029743, 995242, 908531, 849843]"
1056,"[1043590, 1106523, 1133018, 951590, 981760]"
1057,"[1082185, 1058997, 1126899, 908318, 1039156]"
1058,"[844165, 849843, 1132770, 1005186, 933835]"
1059,"[1082185, 6534178, 1029743, 849843, 840361]"
1060,"[1082185, 995242, 861272, 951590, 5569230]"
1061,"[923746, 899624, 1106523, 1133018, 951590]"
1062,"[995242, 1029743, 923746, 1048462, 1096036]"
1063,"[1082185, 1029743, 995242, 1133018, 1033615]"
1064,"[1082185, 965766, 1058997, 883404, 860776]"
1065,"[1082185, 1043590, 1106523, 951590, 1056509]"
1066,"[995242, 1133018, 951590, 981760, 844165]"
1067,"[1029743, 6534178, 883404, 1126899, 1075368]"
1068,"[1133018, 1058997, 844165, 5568378, 994928]"
1069,"[1082185, 1029743, 995242, 908531, 5569230]"
1070,"[6534178, 1029743, 995242, 908531, 961554]"
1071,"[995242, 1133018, 953476, 1132770, 882441]"
1072,"[1133018, 908531, 927191, 5592931, 1005186]"
1073,"[1082185, 995242, 6534178, 1058997, 861272]"
1074,"[6534178, 1029743, 995242, 962568, 981760]"
1075,"[1029743, 1033615, 844165, 1096036, 1070015]"
1076,"[1106523, 962229, 1075368, 1122358, 916122]"
1077,"[6534178, 995242, 1022003, 951590, 981760]"
1078,"[6534178, 1106523, 1133018, 995785, 1058997]"
1079,"[6534178, 1106523, 1133018, 1058997, 6533889]"
1080,"[1029743, 923746, 1106523, 868764, 883404]"
1081,"[995242, 899624, 1106523, 5569230, 981760]"
1082,"[1106523, 1133018, 883404, 844165, 908531]"
1083,"[979707, 1106523, 1133018, 995785, 981760]"
1084,"[953476, 951590, 981760, 1122358, 976998]"
1085,"[1082185, 995242, 1029743, 6534178, 1106523]"
1086,"[923746, 995785, 981760, 6534166, 1004906]"
1087,"[995242, 6534178, 1029743, 1106523, 1070820]"
1088,"[1106523, 844165, 1068719, 913785, 6533765]"
1089,"[1029743, 6534178, 883404, 849843, 927191]"
1090,"[1106523, 835098, 962229, 860776, 1022254]"
1091,"[6534178, 1029743, 899624, 951590, 981760]"
1092,"[883404, 1096036, 962229, 961554, 833025]"
1093,"[1082185, 1029743, 844165, 845208, 840361]"
1094,"[1082185, 1029743, 951590, 962229, 908531]"
1095,"[1028816, 5569471, 834484, 908846, 951412]"
1096,"[1082185, 1106523, 995785, 845208, 862349]"
1097,"[923746, 1106523, 1033615, 1028816, 5569230]"
1098,"[1082185, 6534178, 849843, 908531, 5978648]"
1099,"[1133018, 913210, 5568378, 5569471, 8090537]"
1100,"[1082185, 6534178, 1029743, 995242, 860776]"
1101,"[995242, 1133018, 908531, 883404, 5569230]"
1102,"[1082185, 1029743, 995242, 965766, 1114597]"
1103,"[6534178, 1029743, 1126899, 1058997, 5569230]"
1104,"[1082185, 995242, 995785, 1114597, 1039156]"
1105,"[1082185, 6534178, 995242, 1029743, 1106523]"
1106,"[976199, 1106523, 868764, 883404, 1044078]"
1107,"[1082185, 965766, 1070820, 1058997, 849843]"
1108,"[995242, 1133018, 908531, 1120741, 1077555]"
1109,"[1082185, 1070820, 981760, 862349, 961554]"
1110,"[981760, 1070820, 908531, 840361, 862349]"
1111,"[1082185, 923746, 1106523, 1028816, 860776]"
1112,"[1082185, 6534178, 995242, 995785, 6533889]"
1113,"[1082185, 1133018, 1058997, 1126899, 834484]"
1114,"[1029743, 883404, 844165, 981760, 1044078]"
1115,"[6534178, 995242, 5569471, 834484, 840361]"
1116,"[1029743, 1106523, 1126899, 8090537, 826249]"
1117,"[6534178, 1106523, 5569230, 860776, 1068719]"
1118,"[899624, 923746, 995785, 5569471, 859075]"
1119,"[1082185, 995242, 913210, 940947, 1044078]"
1120,"[1082185, 995242, 849843, 981760, 862349]"
1121,"[1082185, 1029743, 995242, 1070820, 981760]"
1122,"[995242, 861272, 849843, 845208, 862349]"
1123,"[1058997, 981760, 962229, 1126899, 862349]"
1124,"[1106523, 1133018, 908531, 883404, 844165]"
1125,"[1082185, 1133018, 1058997, 862349, 1005186]"
1126,"[1082185, 913210, 849843, 845208, 1126899]"
1127,"[1029743, 995242, 951590, 981760, 5569230]"
1128,"[883404, 834484, 995785, 1106523, 981760]"
1129,"[6534178, 1029743, 1058997, 995785, 5569230]"
1130,"[1082185, 923746, 1106523, 1133018, 995785]"
1131,"[995242, 1029743, 981760, 1120741, 882441]"
1132,"[1133018, 951590, 981760, 1044078, 844165]"
1133,"[1082185, 1029743, 1106523, 1058997, 981760]"
1134,"[1082185, 1106523, 1070820, 1028816, 995785]"
1135,"[6534178, 995242, 1029743, 908531, 981760]"
1136,"[1106523, 962229, 847982, 1039156, 1053690]"
1137,"[1082185, 995242, 860776, 862349, 860975]"
1138,"[1106523, 868764, 844165, 1120741, 849843]"
1139,"[1082185, 862349, 903325, 961554, 985999]"
1140,"[1029743, 1005186, 916122, 5978656, 6533765]"
1141,"[1029743, 995242, 908531, 883404, 844165]"
1142,"[1082185, 6534178, 860776, 834484, 965766]"
1143,"[1082185, 6534178, 1029743, 1070820, 914190]"
1144,"[1082185, 6534178, 1029743, 1106523, 1133018]"
1145,"[1106523, 1033615, 1133018, 883404, 981760]"
1146,"[6534178, 1029743, 995242, 951590, 1033615]"
1147,"[1106523, 1133018, 951590, 834484, 1070015]"
1148,"[6534178, 1106523, 883404, 849843, 1056509]"
1149,"[1082185, 6534178, 1029743, 995242, 1106523]"
1150,"[1082185, 1029743, 1106523, 849843, 860776]"
1151,"[923746, 1106523, 951590, 1033615, 994928]"
1152,"[1029743, 951590, 1005186, 859075, 893501]"
1153,"[923746, 883404, 1096036, 981760, 962229]"
1154,"[1106523, 1096036, 908531, 849843, 994928]"
1155,"[1133018, 908531, 883404, 1096036, 1044078]"
1156,"[844165, 845208, 6034857, 916122, 5978656]"
1157,"[1070820, 981760, 951590, 5569471, 862349]"
1158,"[6534178, 1106523, 1133018, 962229, 862349]"
1159,"[1082185, 6534178, 834484, 903325, 961554]"
1160,"[1133018, 1106523, 1096036, 1044078, 849843]"
1161,"[1070820, 1133018, 1058997, 995785, 1126899]"
1162,"[6534178, 1029743, 995242, 908531, 5568378]"
1163,"[1082185, 6534178, 995242, 1029743, 908531]"
1164,"[1082185, 1070820, 995785, 860776, 981760]"
1165,"[6534178, 953476, 1048462, 5569230, 5568378]"
1166,"[1082185, 6534178, 1029743, 995242, 923746]"
1167,"[1082185, 6534178, 1070820, 5569471, 883404]"
1168,"[1106523, 1133018, 908531, 995785, 834484]"
1169,"[1082185, 1106523, 1133018, 859075, 849843]"
1170,"[1082185, 6534178, 1029743, 995242, 1106523]"
1171,"[1029743, 1096036, 860776, 1092026, 1075368]"
1172,"[1029743, 995242, 1106523, 981760, 1133018]"
1173,"[6534178, 1029743, 1070820, 1058997, 995785]"
1174,"[1106523, 1133018, 981760, 1068719, 844165]"
1175,"[1082185, 6534178, 6533889, 6534166, 1075368]"
1176,"[1082185, 6534178, 1029743, 995242, 1106523]"
1177,"[1082185, 6534178, 981760, 840361, 1026118]"
1178,"[6534178, 995242, 995785, 834484, 840361]"
1179,"[1082185, 6534178, 995242, 962229, 860776]"
1180,"[1029743, 6534178, 923746, 965766, 1033615]"
1181,"[1029743, 995242, 1106523, 1133018, 908531]"
1182,"[899624, 6534178, 1106523, 844165, 5569230]"
1183,"[1133018, 908531, 883404, 844165, 951590]"
1184,"[995242, 923746, 1106523, 908531, 951590]"
1185,"[1106523, 1133018, 914190, 849843, 927191]"
1186,"[1082185, 1070820, 6533889, 5569471, 1126899]"
1187,"[1106523, 1133018, 951590, 1132770, 1048462]"
1188,"[1133018, 883404, 961554, 1092026, 882441]"
1189,"[1082185, 1106523, 1028816, 5568378, 1026118]"
1190,"[6534178, 1029743, 995242, 883404, 1070015]"
1191,"[995242, 951590, 5569230, 916122, 908846]"
1192,"[1133018, 861272, 849843, 994928, 1065593]"
1193,"[1106523, 1133018, 913210, 5569230, 5978656]"
1194,"[995242, 1133018, 1092026, 840361, 1070015]"
1195,"[995242, 1075368, 1026118, 1005186, 859075]"
1196,"[1082185, 1070820, 903325, 901062, 909714]"
1197,"[6534178, 1029743, 951590, 981760, 5978648]"
1198,"[1082185, 1058997, 995785, 981760, 961554]"
1199,"[1082185, 6534178, 1029743, 844165, 981760]"
1200,"[1133018, 1013321, 908531, 940947, 951590]"
1201,"[1056509, 5978656, 8090537, 1053690, 1085604]"
1202,"[1082185, 6534178, 1058997, 883404, 981760]"
1203,"[1082185, 6534178, 1106523, 951590, 844165]"
1204,"[1106523, 1133018, 908531, 883404, 999971]"
1205,"[1029743, 995242, 981760, 951590, 962229]"
1206,"[1106523, 1133018, 883404, 1096036, 962229]"
1207,"[1082185, 1133018, 953476, 883404, 1070015]"
1208,"[6534178, 1106523, 844165, 962229, 6034857]"
1209,"[1082185, 6534178, 1029743, 995242, 1106523]"
1210,"[1082185, 1070820, 908531, 962568, 1056509]"
1211,"[981760, 1070820, 860776, 5978648, 6534166]"
1212,"[995242, 883404, 844165, 1038217, 1092026]"
1213,"[6534178, 1058997, 1133018, 940947, 1126899]"
1214,"[1082185, 6534178, 1029743, 995242, 1106523]"
1215,"[913210, 981760, 1126899, 862349, 961554]"
1216,"[1082185, 995242, 908531, 883404, 5569230]"
1217,"[1082185, 6534178, 1029743, 1022003, 1013321]"
1218,"[1070820, 849843, 1126899, 862349, 6534166]"
1219,"[1033615, 1132770, 1122358, 5978656, 1039156]"
1220,"[1033615, 1133018, 844165, 999971, 1038217]"
1221,"[1082185, 923746, 1028816, 6034857, 909714]"
1222,"[1106523, 1133018, 951590, 5569230, 981760]"
1223,"[1106523, 1133018, 883404, 845208, 5569230]"
1224,"[995242, 845208, 862349, 5592931, 1005186]"
1225,"[1082185, 1106523, 1133018, 883404, 1092026]"
1226,"[1082185, 951590, 1133018, 1070820, 840361]"
1227,"[1082185, 1133018, 1058997, 5568378, 1092026]"
1228,"[6534178, 1106523, 1133018, 5569471, 1058997]"
1229,"[6534178, 1070820, 860776, 5569471, 903325]"
1230,"[1029743, 1106523, 1044078, 860776, 5568378]"
1231,"[1082185, 1029743, 995242, 849843, 1055646]"
1232,"[1133018, 844165, 1028816, 1056509, 834484]"
1233,"[1082185, 6534178, 1133018, 1058997, 883404]"
1234,"[995242, 5568378, 862349, 1005186, 12810393]"
1235,"[6534178, 995242, 1070820, 5569230, 1126899]"
1236,"[1133018, 1106523, 965766, 962229, 999971]"
1237,"[995242, 965766, 995785, 951590, 981760]"
1238,"[1082185, 1029743, 995242, 908531, 962229]"
1239,"[1082185, 1106523, 883404, 908531, 940947]"
1240,"[1082185, 1070820, 860776, 6533889, 6034857]"
1241,"[1029743, 995242, 883404, 962229, 1092026]"
1242,"[1082185, 1070820, 883404, 862349, 1038217]"
1243,"[995242, 953476, 940947, 1005186, 916122]"
1244,"[995242, 1106523, 1058997, 1133018, 862349]"
1245,"[6534178, 923746, 1133018, 981760, 951590]"
1246,"[6534178, 1058997, 908531, 962229, 1126899]"
1247,"[1082185, 1029743, 995242, 951590, 981760]"
1248,"[1082185, 6534178, 1106523, 951590, 5569327]"
1249,"[1106523, 1133018, 953476, 995785, 1065593]"
1250,"[1082185, 995242, 914190, 1043751, 981760]"
1251,"[995242, 953476, 908531, 844165, 5978656]"
1252,"[923746, 1070820, 862349, 903325, 847982]"
1253,"[1029743, 1070820, 849843, 962229, 1122358]"
1254,"[1058997, 995785, 1126899, 916122, 1022254]"
1255,"[1082185, 1106523, 1133018, 908531, 1056509]"
1256,"[6534178, 979707, 5978656, 1022254, 1132771]"
1257,"[1082185, 1126899, 994928, 903325, 1026118]"
1258,"[1082185, 6534178, 1133018, 1058997, 5569471]"
1259,"[1082185, 1058997, 883404, 995785, 1126899]"
1260,"[1082185, 840361, 1058997, 961554, 986947]"
1261,"[1082185, 6534178, 883404, 953476, 976998]"
1262,"[1082185, 1029743, 995242, 1106523, 883404]"
1263,"[995242, 1029743, 981760, 1070015, 1065593]"
1264,"[6534178, 1029743, 995242, 923746, 1126899]"
1265,"[1082185, 995242, 1022003, 1133018, 908531]"
1266,"[1082185, 1133018, 995785, 1039156, 866211]"
1267,"[1082185, 862349, 861272, 961554, 916122]"
1268,"[1070820, 868764, 844165, 940947, 5569230]"
1269,"[899624, 1106523, 1070820, 1058997, 940947]"
1270,"[1082185, 1106523, 1133018, 1028816, 962229]"
1271,"[1082185, 1029743, 981760, 951590, 840361]"
1272,"[962568, 868764, 916122, 1039156, 901062]"
1273,"[1082185, 979707, 6534178, 849843, 866211]"
1274,"[1082185, 995242, 951590, 1070820, 5568378]"
1275,"[1082185, 6534178, 1029743, 5569230, 826249]"
1276,"[1082185, 995785, 835098, 845208, 962229]"
1277,"[1106523, 1133018, 1092026, 5978656, 8090521]"
1278,"[1082185, 1106523, 981760, 962229, 5569230]"
1279,"[1082185, 1106523, 965766, 1133018, 951590]"
1280,"[1082185, 6534178, 995242, 1029743, 1106523]"
1281,"[6534178, 1133018, 1033615, 953476, 844165]"
1282,"[1106523, 1133018, 981760, 1043590, 995785]"
1283,"[1133018, 861272, 995785, 849843, 860776]"
1284,"[1133018, 1096036, 951590, 999971, 840361]"
1285,"[1106523, 962229, 5569230, 826249, 916122]"
1286,"[1029743, 923746, 844165, 962229, 6534166]"
1287,"[1082185, 1133018, 951590, 861272, 862349]"
1288,"[1082185, 923746, 1096036, 951590, 6533889]"
1289,"[995242, 1029743, 883404, 5569230, 1085604]"
1290,"[1133018, 1013321, 844165, 849843, 995785]"
1291,"[1082185, 1106523, 962229, 981760, 826249]"
1292,"[1082185, 883404, 834484, 1038217, 1037863]"
1293,"[979707, 1133018, 1044078, 999971, 1004906]"
1294,"[1082185, 1058997, 849843, 962568, 1070820]"
1295,"[1029743, 995242, 951590, 1092026, 1122358]"
1296,"[995242, 1029743, 951590, 981760, 8090537]"
1297,"[1082185, 995785, 1058997, 1126899, 1037863]"
1298,"[995242, 1029743, 923746, 883404, 1096036]"
1299,"[6534178, 840361, 1058997, 5978656, 834117]"
1300,"[6534178, 962568, 1106523, 1133018, 1070820]"
1301,"[1106523, 1133018, 1058997, 1126899, 5569471]"
1302,"[6534178, 1029743, 995242, 1058997, 6034857]"
1303,"[1029743, 6534178, 976199, 951590, 849843]"
1304,"[1029743, 923746, 1106523, 951590, 994928]"
1305,"[6534178, 1106523, 1133018, 5569230, 908531]"
1306,"[1029743, 995242, 951590, 1096036, 849843]"
1307,"[1082185, 6534178, 1058997, 1005186, 901062]"
1308,"[1082185, 1029743, 995242, 883404, 844165]"
1309,"[1003188, 995785, 849843, 840361, 834117]"
1310,"[1133018, 1120741, 834484, 1005186, 840361]"
1311,"[899624, 923746, 1106523, 962229, 857849]"
1312,"[1082185, 6534178, 1029743, 995242, 883404]"
1313,"[995242, 908531, 883404, 1096036, 995785]"
1314,"[1082185, 6534178, 1029743, 976199, 923746]"
1315,"[1058997, 962229, 1126899, 5568378, 862349]"
1316,"[1082185, 1029743, 962229, 1070820, 1022003]"
1317,"[923746, 1029743, 995242, 5569230, 1120741]"
1318,"[1082185, 834484, 951412, 847270, 1041259]"
1319,"[1082185, 995242, 1058997, 908531, 849843]"
1320,"[1029743, 896369, 871756, 840361, 1071939]"
1321,"[923746, 1106523, 1133018, 883404, 1096036]"
1322,"[951590, 1044078, 1005186, 971922, 1098066]"
1323,"[1106523, 1133018, 1033615, 1065593, 8090521]"
1324,"[995242, 908531, 1070820, 951590, 840361]"
1325,"[861272, 845208, 903325, 961554, 909714]"
1326,"[6534178, 1029743, 995242, 962229, 981760]"
1327,"[1082185, 1133018, 981760, 5569230, 916122]"
1328,"[1082185, 923746, 951590, 1096036, 844165]"
1329,"[1058997, 908531, 995785, 951590, 962229]"
1330,"[1106523, 1133018, 5569230, 1056509, 859075]"
1331,"[1029743, 995242, 908531, 844165, 849843]"
1332,"[1082185, 995242, 860776, 1120741, 834484]"
1333,"[1082185, 1096036, 951590, 1126899, 6034857]"
1334,"[883404, 844165, 1132770, 833025, 5592931]"
1335,"[995242, 861272, 5569471, 834484, 862349]"
1336,"[995242, 979707, 883404, 981760, 908531]"
1337,"[1082185, 6534178, 1029743, 995242, 962229]"
1338,"[6534178, 1106523, 1133018, 868764, 844165]"
1339,"[1082185, 6534178, 1029743, 995242, 1106523]"
1340,"[995242, 1058997, 861272, 849843, 862349]"
1341,"[1082185, 995242, 1133018, 1058997, 908531]"
1342,"[1082185, 6534178, 1029743, 995242, 1106523]"
1343,"[1096036, 1122358, 1005186, 1085604, 832678]"
1344,"[1082185, 1029743, 995242, 1022003, 1096036]"
1345,"[1029743, 951590, 914190, 962229, 5569230]"
1346,"[1058997, 1056509, 834484, 5978656, 866211]"
1347,"[6534178, 1029743, 951590, 849843, 6533889]"
1348,"[1082185, 1029743, 883404, 840361, 1005186]"
1349,"[899624, 995242, 1058997, 995785, 951590]"
1350,"[1082185, 1133018, 883404, 981760, 844165]"
1351,"[923746, 1106523, 1133018, 908531, 1044078]"
1352,"[1082185, 6534178, 862349, 987562, 951412]"
1353,"[995242, 1133018, 953476, 844165, 833025]"
1354,"[1082185, 6534178, 995242, 1038217, 1005186]"
1355,"[1082185, 6534178, 1029743, 981760, 914190]"
1356,"[1082185, 1070820, 861272, 981760, 5569230]"
1357,"[6534178, 1070820, 1096036, 5569230, 5569471]"
1358,"[1082185, 995242, 923746, 1106523, 1070820]"
1359,"[995242, 1070820, 1096036, 981760, 849843]"
1360,"[1082185, 6534178, 1029743, 995242, 1106523]"
1361,"[951590, 6034857, 860776, 951412, 8090537]"
1362,"[1082185, 6534178, 909714, 986947, 1119051]"
1363,"[1082185, 1029743, 981760, 5569230, 1065593]"
1364,"[1082185, 1029743, 995242, 1070820, 862349]"
1365,"[1082185, 6534178, 1029743, 914190, 1044078]"
1366,"[1058997, 849843, 1126899, 927191, 1065593]"
1367,"[1082185, 6534178, 1070820, 1058997, 862349]"
1368,"[1082185, 1029743, 1070820, 845208, 5569471]"
1369,"[1082185, 1058997, 981760, 914190, 1126899]"
1370,"[1106523, 995785, 883404, 826249, 844179]"
1371,"[6534178, 1029743, 1070820, 883404, 951590]"
1372,"[1082185, 1106523, 1133018, 951590, 981760]"
1373,"[913210, 5569230, 6034857, 5569471, 909714]"
1374,"[1106523, 1133018, 995785, 981760, 1028816]"
1375,"[1029743, 1106523, 981760, 927191, 951412]"
1376,"[6534178, 1029743, 995242, 883404, 834484]"
1377,"[844165, 914190, 1102959, 1005186, 961554]"
1378,"[1082185, 995242, 860776, 981760, 6034857]"
1379,"[1082185, 995242, 1029743, 6534178, 923746]"
1380,"[1029743, 995785, 849843, 1028816, 5569230]"
1381,"[1082185, 6534178, 1029743, 995242, 1106523]"
1382,"[1029743, 913210, 981760, 940947, 5569230]"
1383,"[995785, 6034857, 1075368, 909714, 8090537]"
1384,"[923746, 1133018, 849843, 981760, 1004906]"
1385,"[1029743, 923746, 883404, 849843, 844165]"
1386,"[1082185, 6534178, 1029743, 953476, 1132770]"
1387,"[899624, 844165, 1005186, 916122, 885290]"
1388,"[6534178, 995242, 840361, 826249, 999971]"
1389,"[1058997, 981760, 1126899, 871756, 907014]"
1390,"[995242, 1029743, 849843, 5569230, 962229]"
1391,"[6534178, 1133018, 860776, 1058997, 6034857]"
1392,"[1082185, 6534178, 908531, 981760, 5569471]"
1393,"[1082185, 1058997, 1126899, 6034857, 1051516]"
1394,"[1082185, 962229, 860776, 862349, 940947]"
1395,"[1058997, 908531, 940947, 951590, 1048462]"
1396,"[995242, 1029743, 1106523, 1133018, 908531]"
1397,"[1082185, 1106523, 883404, 840361, 1058997]"
1398,"[1082185, 995242, 1058997, 5569471, 896369]"
1399,"[1082185, 995242, 6034857, 860776, 986947]"
1400,"[1082185, 923746, 1106523, 1003188, 1133018]"
1401,"[1070820, 1058997, 908531, 1044078, 1126899]"
1402,"[1082185, 1133018, 849843, 995785, 845208]"
1403,"[6534178, 844165, 951590, 5569230, 5569471]"
1404,"[1082185, 995242, 1029743, 965766, 844165]"
1405,"[995242, 1106523, 849843, 5569471, 1056509]"
1406,"[1029743, 995242, 1070820, 883404, 849843]"
1407,"[1082185, 1029743, 1058997, 951590, 1126899]"
1408,"[1029743, 995242, 1106523, 953476, 1133018]"
1409,"[1082185, 923746, 1133018, 1022003, 908531]"
1410,"[6534178, 1029743, 844165, 995785, 860776]"
1411,"[1082185, 6534178, 1029743, 995242, 1106523]"
1412,"[1082185, 1029743, 965766, 903325, 916122]"
1413,"[1082185, 6534178, 1029743, 995242, 1106523]"
1414,"[1082185, 6534178, 1029743, 995242, 1106523]"
1415,"[908531, 883404, 1077555, 833025, 874972]"
1416,"[1082185, 6534178, 1029743, 995242, 1106523]"
1417,"[1106523, 1133018, 908531, 1096036, 6533889]"
1418,"[1082185, 1070820, 953476, 860776, 862349]"
1419,"[1106523, 1133018, 908531, 1070015, 5978656]"
1420,"[1029743, 995242, 965766, 849843, 995785]"
1421,"[6534178, 995242, 1029743, 1096036, 981760]"
1422,"[1082185, 6534178, 1029743, 995242, 1106523]"
1423,"[1082185, 6534178, 1056509, 860975, 1022254]"
1424,"[1082185, 1029743, 995242, 962568, 840361]"
1425,"[995242, 1029743, 951590, 5569230, 5569471]"
1426,"[1133018, 908531, 844165, 861272, 999971]"
1427,"[1029743, 995242, 923746, 883404, 995785]"
1428,"[6534178, 1029743, 995242, 5569230, 1058997]"
1429,"[923746, 1058997, 1126899, 994928, 5978648]"
1430,"[6534178, 1029743, 951590, 962229, 981760]"
1431,"[995785, 5569230, 1092026, 1026118, 916122]"
1432,"[6034857, 860776, 1005186, 8090537, 820165]"
1433,"[1082185, 979707, 899624, 6534178, 1029743]"
1434,"[1082185, 995242, 883404, 1133018, 908531]"
1435,"[1029743, 883404, 962229, 5592931, 916122]"
1436,"[1133018, 849843, 5569230, 5569471, 903325]"
1437,"[995242, 1029743, 883404, 1044078, 5569230]"
1438,"[1082185, 995785, 1028816, 1037863, 1026118]"
1439,"[995242, 5569471, 994928, 1026118, 847982]"
1440,"[6534178, 1106523, 1133018, 908531, 844165]"
1441,"[1082185, 981760, 5569230, 6034857, 5569471]"
1442,"[1106523, 883404, 844165, 981760, 1048462]"
1443,"[1082185, 1070820, 1133018, 883404, 849843]"
1444,"[1029743, 965766, 951590, 6034857, 860776]"
1445,"[995242, 883404, 6034857, 903325, 909714]"
1446,"[923746, 1133018, 981760, 903325, 847982]"
1447,"[913210, 883404, 844165, 1096036, 5978656]"
1448,"[1029743, 1043751, 962229, 840361, 1101010]"
1449,"[995242, 1106523, 1070820, 883404, 849843]"
1450,"[6534178, 1096036, 995785, 849843, 862349]"
1451,"[1082185, 6534178, 995242, 1070820, 862349]"
1452,"[995242, 1133018, 849843, 6533765, 1039156]"
1453,"[995242, 1058997, 6034857, 834484, 878996]"
1454,"[1082185, 6534178, 1029743, 995242, 5569471]"
1455,"[6534178, 995242, 923746, 5568378, 1056509]"
1456,"[923746, 1106523, 1133018, 951590, 5569230]"
1457,"[1106523, 1044078, 5568378, 5592931, 999971]"
1458,"[1082185, 923746, 6534178, 976199, 981760]"
1459,"[1058997, 849843, 5569230, 834484, 1005186]"
1460,"[6534178, 1133018, 995785, 951590, 981760]"
1461,"[1082185, 6534178, 995242, 1029743, 951590]"
1462,"[1082185, 995242, 979707, 834484, 1062002]"
1463,"[6534178, 1133018, 845208, 994928, 1056509]"
1464,"[995242, 1133018, 908531, 5569471, 916122]"
1465,"[1082185, 1075368, 859075, 916122, 1039156]"
1466,"[1029743, 995242, 923746, 1058997, 849843]"
1467,"[6534178, 5569327, 1005186, 1085604, 1080414]"
1468,"[1082185, 1070820, 981760, 860776, 862349]"
1469,"[1029743, 1106523, 1133018, 1058997, 1033615]"
1470,"[6534178, 995242, 1029743, 1070820, 951590]"
1471,"[6534178, 883404, 913210, 1126899, 5978656]"
1472,"[1082185, 6534178, 1029743, 961554, 1065593]"
1473,"[1082185, 1126899, 834484, 903325, 909714]"
1474,"[1106523, 1133018, 5569230, 1070015, 883932]"
1475,"[6534178, 981760, 1070820, 6533889, 862349]"
1476,"[1082185, 995242, 1058997, 6533889, 6534166]"
1477,"[1082185, 6534178, 1029743, 995242, 940947]"
1478,"[1082185, 6534178, 1132770, 882441, 916122]"
1479,"[6534178, 995242, 1029743, 1058997, 5568378]"
1480,"[1082185, 6534178, 1029743, 995242, 1133018]"
1481,"[6534178, 995242, 951590, 861272, 8090537]"
1482,"[923746, 995785, 1028816, 5569230, 860776]"
1483,"[6534178, 1070820, 1133018, 5569230, 883404]"
1484,"[1082185, 1058997, 840361, 961554, 1119051]"
1485,"[1082185, 1106523, 883404, 913210, 951590]"
1486,"[1126899, 5568378, 916122, 908846, 860975]"
1487,"[6534178, 883404, 940947, 5569230, 862349]"
1488,"[1082185, 923746, 5568378, 1058997, 1126899]"
1489,"[995242, 1029743, 6534178, 883404, 908531]"
1490,"[6534178, 995242, 953476, 981760, 5569230]"
1491,"[1082185, 1029743, 951590, 834484, 820165]"
1492,"[1082185, 995242, 849843, 847982, 901062]"
1493,"[923746, 1106523, 1133018, 908531, 883404]"
